Name,X,Y,Name,X,Y
Test Film Sample (SWCNT),142.99609375,0.532799236504243,Test Film Sample (Converted to DWCNT),142.8916015625,0.801713973311196
Test Film Sample (SWCNT),143.306640625,0.522207219515808,Test Film Sample (Converted to DWCNT),143.2001953125,0.753557768135762
Test Film Sample (SWCNT),143.6171875,0.524911471903464,Test Film Sample (Converted to DWCNT),143.509765625,0.681521117582072
Test Film Sample (SWCNT),143.927734375,0.492534932340328,Test Film Sample (Converted to DWCNT),143.8203125,0.641994764126974
Test Film Sample (SWCNT),144.23828125,0.549494023494007,Test Film Sample (Converted to DWCNT),144.130859375,0.76948903488052
Test Film Sample (SWCNT),144.548828125,0.519295155715747,Test Film Sample (Converted to DWCNT),144.44140625,0.857934746965834
Test Film Sample (SWCNT),144.861328125,0.56882990480361,Test Film Sample (Converted to DWCNT),144.751953125,0.727186566711184
Test Film Sample (SWCNT),145.171875,0.52467465538718,Test Film Sample (Converted to DWCNT),145.0615234375,0.776509965642329
Test Film Sample (SWCNT),145.48046875,0.533883812896014,Test Film Sample (Converted to DWCNT),145.3701171875,0.738968686404478
Test Film Sample (SWCNT),145.791015625,0.548623314865889,Test Film Sample (Converted to DWCNT),145.6806640625,0.768733387454602
Test Film Sample (SWCNT),146.1025390625,0.567485469858339,Test Film Sample (Converted to DWCNT),145.9912109375,0.787623091424591
Test Film Sample (SWCNT),146.4130859375,0.588114388315533,Test Film Sample (Converted to DWCNT),146.30078125,0.817332637419812
Test Film Sample (SWCNT),146.724609375,0.546436317063964,Test Film Sample (Converted to DWCNT),146.6103515625,0.870918187272118
Test Film Sample (SWCNT),147.03515625,0.557264579375446,Test Film Sample (Converted to DWCNT),146.9189453125,0.9353373505992
Test Film Sample (SWCNT),147.345703125,0.60864838619181,Test Film Sample (Converted to DWCNT),147.2294921875,0.891148776026021
Test Film Sample (SWCNT),147.65625,0.628606564531198,Test Film Sample (Converted to DWCNT),147.5380859375,1.05332623730378
Test Film Sample (SWCNT),147.966796875,0.62497424262791,Test Film Sample (Converted to DWCNT),147.84765625,0.989512419860623
Test Film Sample (SWCNT),148.27734375,0.653601163802307,Test Film Sample (Converted to DWCNT),148.158203125,0.930020117222501
Test Film Sample (SWCNT),148.587890625,0.624006634449268,Test Film Sample (Converted to DWCNT),148.46875,0.803090677340347
Test Film Sample (SWCNT),148.8974609375,0.634499818296741,Test Film Sample (Converted to DWCNT),148.779296875,1.00659667946913
Test Film Sample (SWCNT),149.2080078125,0.675909355884736,Test Film Sample (Converted to DWCNT),149.0869140625,1.01871491313686
Test Film Sample (SWCNT),149.5185546875,0.675706948254908,Test Film Sample (Converted to DWCNT),149.396484375,1.06564684053268
Test Film Sample (SWCNT),149.8291015625,0.7424345845417,Test Film Sample (Converted to DWCNT),149.70703125,1.04080113362693
Test Film Sample (SWCNT),150.1396484375,0.725504009910547,Test Film Sample (Converted to DWCNT),150.0166015625,1.21823635025381
Test Film Sample (SWCNT),150.44921875,0.767638814954191,Test Film Sample (Converted to DWCNT),150.3271484375,1.17377307195538
Test Film Sample (SWCNT),150.759765625,0.742748052819635,Test Film Sample (Converted to DWCNT),150.6337890625,1.21625178777812
Test Film Sample (SWCNT),151.0703125,0.81070084794345,Test Film Sample (Converted to DWCNT),150.9443359375,1.30667249176249
Test Film Sample (SWCNT),151.380859375,0.810207500328204,Test Film Sample (Converted to DWCNT),151.2548828125,1.17070121382021
Test Film Sample (SWCNT),151.6904296875,0.84292769222132,Test Film Sample (Converted to DWCNT),151.5634765625,1.31984292950947
Test Film Sample (SWCNT),152.0009765625,0.822919273335733,Test Film Sample (Converted to DWCNT),151.8720703125,1.33835411609027
Test Film Sample (SWCNT),152.3115234375,0.940662498828824,Test Film Sample (Converted to DWCNT),152.1826171875,1.40479341049267
Test Film Sample (SWCNT),152.62109375,0.937191103290354,Test Film Sample (Converted to DWCNT),152.4921875,1.32745354592954
Test Film Sample (SWCNT),152.9326171875,0.992922933951127,Test Film Sample (Converted to DWCNT),152.8017578125,1.42434470461747
Test Film Sample (SWCNT),153.2431640625,0.98244425665123,Test Film Sample (Converted to DWCNT),153.111328125,1.4188379556427
Test Film Sample (SWCNT),153.5517578125,1.01767629050243,Test Film Sample (Converted to DWCNT),153.419921875,1.47212492408399
Test Film Sample (SWCNT),153.86328125,1.002498130642,Test Film Sample (Converted to DWCNT),153.728515625,1.43386865595897
Test Film Sample (SWCNT),154.1728515625,1.04738935929508,Test Film Sample (Converted to DWCNT),154.0390625,1.44792544855241
Test Film Sample (SWCNT),154.482421875,1.03623974194873,Test Film Sample (Converted to DWCNT),154.34765625,1.37908720749636
Test Film Sample (SWCNT),154.79296875,1.09079817100572,Test Film Sample (Converted to DWCNT),154.658203125,1.52827808308735
Test Film Sample (SWCNT),155.1025390625,1.10826494767656,Test Film Sample (Converted to DWCNT),154.9677734375,1.5400884252867
Test Film Sample (SWCNT),155.4130859375,1.15071687785911,Test Film Sample (Converted to DWCNT),155.2763671875,1.5300527676798
Test Film Sample (SWCNT),155.7236328125,1.13432038430887,Test Film Sample (Converted to DWCNT),155.5849609375,1.71413216875825
Test Film Sample (SWCNT),156.0341796875,1.13732784568749,Test Film Sample (Converted to DWCNT),155.89453125,1.63864039157977
Test Film Sample (SWCNT),156.3427734375,1.14210297033807,Test Film Sample (Converted to DWCNT),156.203125,1.63072952494237
Test Film Sample (SWCNT),156.654296875,1.15014108061228,Test Film Sample (Converted to DWCNT),156.51171875,1.55950653859187
Test Film Sample (SWCNT),156.962890625,1.1177639654957,Test Film Sample (Converted to DWCNT),156.822265625,1.40969759692571
Test Film Sample (SWCNT),157.2734375,1.15720540538717,Test Film Sample (Converted to DWCNT),157.1318359375,1.53486014359302
Test Film Sample (SWCNT),157.583984375,1.15165748739478,Test Film Sample (Converted to DWCNT),157.4404296875,1.52465739787731
Test Film Sample (SWCNT),157.89453125,1.11593542174898,Test Film Sample (Converted to DWCNT),157.748046875,1.54280087924222
Test Film Sample (SWCNT),158.2041015625,1.10100352118931,Test Film Sample (Converted to DWCNT),158.05859375,1.45833068198421
Test Film Sample (SWCNT),158.5146484375,1.14400288347201,Test Film Sample (Converted to DWCNT),158.3671875,1.6664734905417
Test Film Sample (SWCNT),158.8232421875,1.08630557326213,Test Film Sample (Converted to DWCNT),158.67578125,1.51201452188329
Test Film Sample (SWCNT),159.1328125,1.07912372174128,Test Film Sample (Converted to DWCNT),158.9853515625,1.51481785996748
Test Film Sample (SWCNT),159.443359375,1.08629788885929,Test Film Sample (Converted to DWCNT),159.294921875,1.59626937358177
Test Film Sample (SWCNT),159.7529296875,1.13702034666296,Test Film Sample (Converted to DWCNT),159.603515625,1.59028552136003
Test Film Sample (SWCNT),160.0634765625,1.12092492955837,Test Film Sample (Converted to DWCNT),159.912109375,1.47061219162442
Test Film Sample (SWCNT),160.373046875,1.12518293126962,Test Film Sample (Converted to DWCNT),160.22265625,1.39463748738374
Test Film Sample (SWCNT),160.6826171875,1.12336940489962,Test Film Sample (Converted to DWCNT),160.5302734375,1.5284813416808
Test Film Sample (SWCNT),160.9931640625,1.12246340869022,Test Film Sample (Converted to DWCNT),160.8388671875,1.47210170758628
Test Film Sample (SWCNT),161.302734375,1.07415014753951,Test Film Sample (Converted to DWCNT),161.1484375,1.43101019757342
Test Film Sample (SWCNT),161.6123046875,1.1636726594403,Test Film Sample (Converted to DWCNT),161.45703125,1.38768291419685
Test Film Sample (SWCNT),161.921875,1.11248911849109,Test Film Sample (Converted to DWCNT),161.767578125,1.41436362781442
Test Film Sample (SWCNT),162.232421875,1.08124115200381,Test Film Sample (Converted to DWCNT),162.0751953125,1.3884702403466
Test Film Sample (SWCNT),162.541015625,1.16370052087928,Test Film Sample (Converted to DWCNT),162.384765625,1.46762735587425
Test Film Sample (SWCNT),162.8505859375,1.13700252823925,Test Film Sample (Converted to DWCNT),162.693359375,1.47891887301204
Test Film Sample (SWCNT),163.16015625,1.2068911090992,Test Film Sample (Converted to DWCNT),163.0009765625,1.40699028491311
Test Film Sample (SWCNT),163.4697265625,1.19452120626151,Test Film Sample (Converted to DWCNT),163.310546875,1.52553605243103
Test Film Sample (SWCNT),163.7802734375,1.15889469986968,Test Film Sample (Converted to DWCNT),163.619140625,1.35502566964479
Test Film Sample (SWCNT),164.08984375,1.1580609091604,Test Film Sample (Converted to DWCNT),163.927734375,1.35746628350106
Test Film Sample (SWCNT),164.3994140625,1.16183897423339,Test Film Sample (Converted to DWCNT),164.23828125,1.4453458619124
Test Film Sample (SWCNT),164.708984375,1.16139819539136,Test Film Sample (Converted to DWCNT),164.544921875,1.34257307346414
Test Film Sample (SWCNT),165.0185546875,1.1748699091072,Test Film Sample (Converted to DWCNT),164.853515625,1.42383502588956
Test Film Sample (SWCNT),165.3271484375,1.17201745680623,Test Film Sample (Converted to DWCNT),165.1640625,1.3714507544315
Test Film Sample (SWCNT),165.63671875,1.14170827834602,Test Film Sample (Converted to DWCNT),165.470703125,1.3956869346898
Test Film Sample (SWCNT),165.947265625,1.13974583482284,Test Film Sample (Converted to DWCNT),165.779296875,1.40021070226633
Test Film Sample (SWCNT),166.2568359375,1.15401244738636,Test Film Sample (Converted to DWCNT),166.0888671875,1.3937683259659
Test Film Sample (SWCNT),166.56640625,1.17941435713298,Test Film Sample (Converted to DWCNT),166.3974609375,1.3653626133714
Test Film Sample (SWCNT),166.8759765625,1.16291143866066,Test Film Sample (Converted to DWCNT),166.705078125,1.27331430131703
Test Film Sample (SWCNT),167.18359375,1.14261401541365,Test Film Sample (Converted to DWCNT),167.0146484375,1.34356382023149
Test Film Sample (SWCNT),167.4931640625,1.16326891204498,Test Film Sample (Converted to DWCNT),167.3232421875,1.3567627672383
Test Film Sample (SWCNT),167.802734375,1.18296503846041,Test Film Sample (Converted to DWCNT),167.6318359375,1.29315242722194
Test Film Sample (SWCNT),168.1123046875,1.12023121594663,Test Film Sample (Converted to DWCNT),167.9404296875,1.32606041514415
Test Film Sample (SWCNT),168.421875,1.10540579096347,Test Film Sample (Converted to DWCNT),168.25,1.22509086120731
Test Film Sample (SWCNT),168.7314453125,1.06865741315028,Test Film Sample (Converted to DWCNT),168.5576171875,1.29526486009729
Test Film Sample (SWCNT),169.041015625,1.0667969843212,Test Film Sample (Converted to DWCNT),168.8671875,1.27765044243387
Test Film Sample (SWCNT),169.3505859375,1.084001544466,Test Film Sample (Converted to DWCNT),169.173828125,1.32804134687469
