Name,X,Y,Name,X,Y
Film T9 M-SWCNTs,494.01953125,0.890929090818604,Film T9 M-SWCNTs Converted,494.01953125,0.926359844464687
Film T9 M-SWCNTs,493.6015625,0.901109652702738,Film T9 M-SWCNTs Converted,493.6015625,0.926055344109794
Film T9 M-SWCNTs,493.18359375,0.891650930707266,Film T9 M-SWCNTs Converted,493.18359375,0.918917932000995
Film T9 M-SWCNTs,492.763671875,0.896759034485619,Film T9 M-SWCNTs Converted,492.763671875,0.927301009084454
Film T9 M-SWCNTs,492.345703125,0.897424769343818,Film T9 M-SWCNTs Converted,492.345703125,0.920716841381797
Film T9 M-SWCNTs,491.927734375,0.911568022285419,Film T9 M-SWCNTs Converted,491.927734375,0.924949199692809
Film T9 M-SWCNTs,491.505859375,0.923099818087155,Film T9 M-SWCNTs Converted,491.505859375,0.927828357818944
Film T9 M-SWCNTs,491.08984375,0.904082094474074,Film T9 M-SWCNTs Converted,491.08984375,0.922432563366314
Film T9 M-SWCNTs,490.669921875,0.903616309545912,Film T9 M-SWCNTs Converted,490.669921875,0.929183497744814
Film T9 M-SWCNTs,490.25390625,0.900863040894322,Film T9 M-SWCNTs Converted,490.25390625,0.920191438946758
Film T9 M-SWCNTs,489.83203125,0.887399430695779,Film T9 M-SWCNTs Converted,489.83203125,0.925117718196035
Film T9 M-SWCNTs,489.4140625,0.902870811635438,Film T9 M-SWCNTs Converted,489.4140625,0.926362380058616
Film T9 M-SWCNTs,488.99609375,0.900292383507162,Film T9 M-SWCNTs Converted,488.99609375,0.927468737942859
Film T9 M-SWCNTs,488.576171875,0.904377166726158,Film T9 M-SWCNTs Converted,488.576171875,0.920111156413166
Film T9 M-SWCNTs,488.158203125,0.904629210852736,Film T9 M-SWCNTs Converted,488.158203125,0.933278918580054
Film T9 M-SWCNTs,487.740234375,0.899416264516056,Film T9 M-SWCNTs Converted,487.740234375,0.931259276037527
Film T9 M-SWCNTs,487.3203125,0.900126203866602,Film T9 M-SWCNTs Converted,487.3203125,0.922822805706612
Film T9 M-SWCNTs,486.90234375,0.896415571886048,Film T9 M-SWCNTs Converted,486.90234375,0.923320548205883
Film T9 M-SWCNTs,486.482421875,0.904484798900559,Film T9 M-SWCNTs Converted,486.482421875,0.933086826531848
Film T9 M-SWCNTs,486.064453125,0.900404026515485,Film T9 M-SWCNTs Converted,486.064453125,0.923763960828784
Film T9 M-SWCNTs,485.64453125,0.893645839760153,Film T9 M-SWCNTs Converted,485.64453125,0.915382804491129
Film T9 M-SWCNTs,485.22265625,0.899625529494093,Film T9 M-SWCNTs Converted,485.22265625,0.928469892241152
Film T9 M-SWCNTs,484.806640625,0.897438355293474,Film T9 M-SWCNTs Converted,484.806640625,0.921801553025321
Film T9 M-SWCNTs,484.388671875,0.898539548571677,Film T9 M-SWCNTs Converted,484.388671875,0.924595434090947
Film T9 M-SWCNTs,483.96875,0.896571419386718,Film T9 M-SWCNTs Converted,483.96875,0.921581036269991
Film T9 M-SWCNTs,483.548828125,0.901570669772821,Film T9 M-SWCNTs Converted,483.548828125,0.927474375810687
Film T9 M-SWCNTs,483.1328125,0.903542125725786,Film T9 M-SWCNTs Converted,483.1328125,0.917043801776865
Film T9 M-SWCNTs,482.7109375,0.893409794118256,Film T9 M-SWCNTs Converted,482.7109375,0.925566383361948
Film T9 M-SWCNTs,482.291015625,0.899693637125651,Film T9 M-SWCNTs Converted,482.291015625,0.921694428693568
Film T9 M-SWCNTs,481.87109375,0.929862479870102,Film T9 M-SWCNTs Converted,481.87109375,0.931267051057554
Film T9 M-SWCNTs,481.453125,0.902528150115099,Film T9 M-SWCNTs Converted,481.453125,0.925402126726388
Film T9 M-SWCNTs,481.033203125,0.912121489074789,Film T9 M-SWCNTs Converted,481.033203125,0.936136656369461
Film T9 M-SWCNTs,480.615234375,0.924087420015702,Film T9 M-SWCNTs Converted,480.615234375,0.926647791701048
Film T9 M-SWCNTs,480.1953125,0.914585861659716,Film T9 M-SWCNTs Converted,480.1953125,0.927699979129746
Film T9 M-SWCNTs,479.77734375,0.905867390572614,Film T9 M-SWCNTs Converted,479.77734375,0.928529700564525
Film T9 M-SWCNTs,479.357421875,0.911193231036135,Film T9 M-SWCNTs Converted,479.357421875,0.936359514246653
Film T9 M-SWCNTs,478.935546875,0.903738982914446,Film T9 M-SWCNTs Converted,478.935546875,0.930054308059268
Film T9 M-SWCNTs,478.51953125,0.901595359040927,Film T9 M-SWCNTs Converted,478.51953125,0.930606221014085
Film T9 M-SWCNTs,478.09765625,0.908184678602604,Film T9 M-SWCNTs Converted,478.09765625,0.926209841469098
Film T9 M-SWCNTs,477.677734375,0.91216060842935,Film T9 M-SWCNTs Converted,477.677734375,0.931522251114237
Film T9 M-SWCNTs,477.259765625,0.902157559671291,Film T9 M-SWCNTs Converted,477.259765625,0.9302218519432
Film T9 M-SWCNTs,476.83984375,0.911119501114861,Film T9 M-SWCNTs Converted,476.83984375,0.924911382039054
Film T9 M-SWCNTs,476.419921875,0.90928200796087,Film T9 M-SWCNTs Converted,476.419921875,0.935258609255766
Film T9 M-SWCNTs,476,0.906834899929478,Film T9 M-SWCNTs Converted,476,0.929865139868946
Film T9 M-SWCNTs,475.580078125,0.906565069047767,Film T9 M-SWCNTs Converted,475.580078125,0.92679542805473
Film T9 M-SWCNTs,475.162109375,0.900873084063312,Film T9 M-SWCNTs Converted,475.162109375,0.923198947302908
Film T9 M-SWCNTs,474.7421875,0.907744804160397,Film T9 M-SWCNTs Converted,474.7421875,0.932107649786259
Film T9 M-SWCNTs,474.3203125,0.909631166805902,Film T9 M-SWCNTs Converted,474.3203125,0.932856696804174
Film T9 M-SWCNTs,473.904296875,0.908140738037557,Film T9 M-SWCNTs Converted,473.904296875,0.933159658798941
Film T9 M-SWCNTs,473.48046875,0.903582949301786,Film T9 M-SWCNTs Converted,473.48046875,0.935846342491193
Film T9 M-SWCNTs,473.0625,0.906970303022591,Film T9 M-SWCNTs Converted,473.0625,0.934822579769619
Film T9 M-SWCNTs,472.642578125,0.912078421751279,Film T9 M-SWCNTs Converted,472.642578125,0.933191392688764
Film T9 M-SWCNTs,472.22265625,0.907432194130145,Film T9 M-SWCNTs Converted,472.22265625,0.932639094409132
Film T9 M-SWCNTs,471.802734375,0.911625875592395,Film T9 M-SWCNTs Converted,471.802734375,0.930703585389399
Film T9 M-SWCNTs,471.3828125,0.916320273688792,Film T9 M-SWCNTs Converted,471.3828125,0.9365139634378
Film T9 M-SWCNTs,470.962890625,0.910650725508301,Film T9 M-SWCNTs Converted,470.962890625,0.931452444493703
Film T9 M-SWCNTs,470.541015625,0.906984997036345,Film T9 M-SWCNTs Converted,470.541015625,0.934691257547166
Film T9 M-SWCNTs,470.12109375,0.919191101466392,Film T9 M-SWCNTs Converted,470.12109375,0.936545697327623
Film T9 M-SWCNTs,469.703125,0.910777512569666,Film T9 M-SWCNTs Converted,469.703125,0.93460905426777
Film T9 M-SWCNTs,469.283203125,0.916604129468675,Film T9 M-SWCNTs Converted,469.283203125,0.933586444581507
Film T9 M-SWCNTs,468.861328125,0.910978785780531,Film T9 M-SWCNTs Converted,468.861328125,0.93212240950131
Film T9 M-SWCNTs,468.443359375,0.911992893354867,Film T9 M-SWCNTs Converted,468.443359375,0.932758484471706
Film T9 M-SWCNTs,468.021484375,0.913683316904256,Film T9 M-SWCNTs Converted,468.021484375,0.937159147818686
Film T9 M-SWCNTs,467.603515625,0.904442361494625,Film T9 M-SWCNTs Converted,467.603515625,0.928223575044389
Film T9 M-SWCNTs,467.18359375,0.907873919707777,Film T9 M-SWCNTs Converted,467.18359375,0.93328701473429
Film T9 M-SWCNTs,466.76171875,0.917315539014033,Film T9 M-SWCNTs Converted,466.76171875,0.936415133318069
Film T9 M-SWCNTs,466.33984375,0.916284328750481,Film T9 M-SWCNTs Converted,466.33984375,0.926845613227981
Film T9 M-SWCNTs,465.919921875,0.910266407853853,Film T9 M-SWCNTs Converted,465.919921875,0.926984910820804
Film T9 M-SWCNTs,465.501953125,0.913980381552747,Film T9 M-SWCNTs Converted,465.501953125,0.937054329557553
Film T9 M-SWCNTs,465.080078125,0.91331929674338,Film T9 M-SWCNTs Converted,465.080078125,0.932630245527961
Film T9 M-SWCNTs,464.66015625,0.907693313840325,Film T9 M-SWCNTs Converted,464.66015625,0.936836099877653
Film T9 M-SWCNTs,464.240234375,0.921358227150403,Film T9 M-SWCNTs Converted,464.240234375,0.939188498563777
Film T9 M-SWCNTs,463.8203125,0.914055713632482,Film T9 M-SWCNTs Converted,463.8203125,0.934541958037862
Film T9 M-SWCNTs,463.400390625,0.90614355533649,Film T9 M-SWCNTs Converted,463.400390625,0.932246832081181
Film T9 M-SWCNTs,462.98046875,0.916607826086522,Film T9 M-SWCNTs Converted,462.98046875,0.937254957777823
Film T9 M-SWCNTs,462.55859375,0.917144263144916,Film T9 M-SWCNTs Converted,462.55859375,0.931945640908987
Film T9 M-SWCNTs,462.138671875,0.92286201170134,Film T9 M-SWCNTs Converted,462.138671875,0.937230374562307
Film T9 M-SWCNTs,461.716796875,0.918325351439043,Film T9 M-SWCNTs Converted,461.716796875,0.943927138485262
Film T9 M-SWCNTs,461.296875,0.913766239422446,Film T9 M-SWCNTs Converted,461.296875,0.934411798348314
Film T9 M-SWCNTs,460.876953125,0.918090512064658,Film T9 M-SWCNTs Converted,460.876953125,0.93255929830885
Film T9 M-SWCNTs,460.45703125,0.913618500702263,Film T9 M-SWCNTs Converted,460.45703125,0.931564374112001
Film T9 M-SWCNTs,460.037109375,0.915025215385754,Film T9 M-SWCNTs Converted,460.037109375,0.934691349158065
Film T9 M-SWCNTs,459.61328125,0.916607409807469,Film T9 M-SWCNTs Converted,459.61328125,0.941638245569163
Film T9 M-SWCNTs,459.197265625,0.916227372352011,Film T9 M-SWCNTs Converted,459.197265625,0.931014015573363
Film T9 M-SWCNTs,458.7734375,0.917657178004711,Film T9 M-SWCNTs Converted,458.7734375,0.932400497505783
