Dodecane_KIT_Air_A
Wavelength (nm),Abs
2655,0.0722296834
2654,0.07346858084
2653,0.07394845039
2652,0.07398613542
2651,0.07361131161
2650,0.07374694943
2649,0.07355356961
2648,0.073090069
2647,0.07398623228
2646,0.07535619289
2645,0.07524188608
2644,0.07407958061
2643,0.07417927682
2642,0.07441735268
2641,0.07375007868
2640,0.07392751426
2639,0.07381723076
2638,0.07292429358
2637,0.0737260282
2636,0.07293828577
2635,0.07249067724
2634,0.07329552621
2633,0.07539127022
2632,0.07393586636
2631,0.06709757447
2630,0.07642873377
2629,0.07516480982
2628,0.0721597448
2627,0.07407426834
2626,0.07699442655
2625,0.07377783954
2624,0.07309163362
2623,0.07378412783
2622,0.07428520173
2621,0.07073680311
2620,0.07299653441
2619,0.07551363111
2618,0.07317694277
2617,0.07163153589
2616,0.07353845239
2615,0.07392067462
2614,0.07412618399
2613,0.07528030127
2612,0.07403261214
2611,0.07352226228
2610,0.07331710309
2609,0.07526876032
2608,0.07620617747
2607,0.0754981339
2606,0.07557009161
2605,0.07545988262
2604,0.07562274486
2603,0.07401846349
2602,0.0734083429
2601,0.07360693067
2600,0.07436592132
2599,0.07363658398
2598,0.07350859046
2597,0.07080800086
2596,0.07037156075
2595,0.07311803102
2594,0.07632286847
2593,0.07533098012
2592,0.07546265423
2591,0.07337401062
2590,0.07310537994
2589,0.07279415429
2588,0.07508030534
2587,0.07712759823
2586,0.07454872131
2585,0.07132475078
2584,0.07460588962
2583,0.07564277202
2582,0.07419890165
2581,0.07468517125
2580,0.07534960657
2579,0.0743432194
2578,0.07408566028
2577,0.07722654194
2576,0.07727311552
2575,0.07591559738
2574,0.07600362599
2573,0.07653560489
2572,0.07443185896
2571,0.0746762529
2570,0.07391250879
2569,0.07432565093
2568,0.07504335046
2567,0.07492918521
2566,0.07465347648
2565,0.0749810189
2564,0.07369786501
2563,0.07259162515
2562,0.07410454005
2561,0.07586096227
2560,0.07654508203
2559,0.0752300024
2558,0.07493598014
2557,0.07468686253
2556,0.07470736653
2555,0.07485782355
2554,0.07472409308
2553,0.07494434714
2552,0.07376664132
2551,0.07491804659
2550,0.07527343929
2549,0.07490710169
2548,0.0751105547
2547,0.07497843355
2546,0.07495228946
2545,0.07515595108
2544,0.07525835186
2543,0.0749116838
2542,0.07514363527
2541,0.07476661354
2540,0.07521048933
2539,0.0755296126
2538,0.07500486076
2537,0.07423961908
2536,0.07442159206
2535,0.07513754815
2534,0.07506273687
2533,0.07503993809
2532,0.07490100712
2531,0.07496769726
2530,0.07517512143
2529,0.07534427941
2528,0.0753531158
2527,0.07507962734
2526,0.07555086911
2525,0.0755674094
2524,0.07556537539
2523,0.07568091154
2522,0.075269036
2521,0.07567490637
2520,0.0754371509
2519,0.07560037076
2518,0.07572026551
2517,0.07590828836
2516,0.07562172413
2515,0.07571964711
2514,0.07600078732
2513,0.07586019486
