Name,X,Y,Name,X,Y
Test Film Sample (SWCNT),1082.482421875,0.0163228689452981,Test Film Sample (Converted to DWCNT),1083.333984375,0.0128189783211353
Test Film Sample (SWCNT),1082.859375,0.0145767677278605,Test Film Sample (Converted to DWCNT),1083.70703125,0.0116092611902687
Test Film Sample (SWCNT),1083.232421875,0.01172762707471,Test Film Sample (Converted to DWCNT),1084.080078125,0.011736620596296
Test Film Sample (SWCNT),1083.60546875,0.0165138488061444,Test Film Sample (Converted to DWCNT),1084.455078125,0.012031058682581
Test Film Sample (SWCNT),1083.98046875,0.0105738114592021,Test Film Sample (Converted to DWCNT),1084.830078125,0.0116288642176335
Test Film Sample (SWCNT),1084.353515625,0.0145662800090493,Test Film Sample (Converted to DWCNT),1085.203125,0.0125505837974384
Test Film Sample (SWCNT),1084.728515625,0.0129958801788421,Test Film Sample (Converted to DWCNT),1085.576171875,0.0129150245122319
Test Film Sample (SWCNT),1085.1015625,0.0120436988715945,Test Film Sample (Converted to DWCNT),1085.94921875,0.0120390082004578
Test Film Sample (SWCNT),1085.4765625,0.0120625311740236,Test Film Sample (Converted to DWCNT),1086.32421875,0.0120827098691554
Test Film Sample (SWCNT),1085.849609375,0.0126559105399512,Test Film Sample (Converted to DWCNT),1086.69921875,0.0121543004656004
Test Film Sample (SWCNT),1086.22265625,0.0165624363547559,Test Film Sample (Converted to DWCNT),1087.072265625,0.0125188497016174
Test Film Sample (SWCNT),1086.595703125,0.0108388659849129,Test Film Sample (Converted to DWCNT),1087.4453125,0.0122699041092533
Test Film Sample (SWCNT),1086.970703125,0.0116969953492869,Test Film Sample (Converted to DWCNT),1087.818359375,0.0120487928755953
Test Film Sample (SWCNT),1087.345703125,0.0141019067103613,Test Film Sample (Converted to DWCNT),1088.193359375,0.0113253683716695
Test Film Sample (SWCNT),1087.71875,0.0128396391107015,Test Film Sample (Converted to DWCNT),1088.56640625,0.0122619054946096
Test Film Sample (SWCNT),1088.091796875,0.0139637942260168,Test Film Sample (Converted to DWCNT),1088.94140625,0.0113011721816225
Test Film Sample (SWCNT),1088.466796875,0.0127008369753377,Test Film Sample (Converted to DWCNT),1089.314453125,0.0126285805448308
Test Film Sample (SWCNT),1088.83984375,0.0154166839314571,Test Film Sample (Converted to DWCNT),1089.6875,0.0113329078694847
Test Film Sample (SWCNT),1089.212890625,0.0115011691903339,Test Film Sample (Converted to DWCNT),1090.0625,0.0123813576889487
Test Film Sample (SWCNT),1089.5859375,0.0122276469865506,Test Film Sample (Converted to DWCNT),1090.435546875,0.0124671274045112
Test Film Sample (SWCNT),1089.9609375,0.0127327965902628,Test Film Sample (Converted to DWCNT),1090.810546875,0.0114639990834434
Test Film Sample (SWCNT),1090.333984375,0.0138133595145666,Test Film Sample (Converted to DWCNT),1091.18359375,0.0133226267923854
Test Film Sample (SWCNT),1090.70703125,0.0141421976040966,Test Film Sample (Converted to DWCNT),1091.556640625,0.0124311983340033
Test Film Sample (SWCNT),1091.080078125,0.012701608107899,Test Film Sample (Converted to DWCNT),1091.9296875,0.0125030363343835
Test Film Sample (SWCNT),1091.455078125,0.0147554381808646,Test Film Sample (Converted to DWCNT),1092.302734375,0.0123235217930794
Test Film Sample (SWCNT),1091.828125,0.0129163475514796,Test Film Sample (Converted to DWCNT),1092.67578125,0.0130797047379762
Test Film Sample (SWCNT),1092.201171875,0.0128469077387988,Test Film Sample (Converted to DWCNT),1093.05078125,0.012578814201295
Test Film Sample (SWCNT),1092.57421875,0.0152557933110498,Test Film Sample (Converted to DWCNT),1093.423828125,0.0118684098292853
Test Film Sample (SWCNT),1092.94921875,0.0112027015537128,Test Film Sample (Converted to DWCNT),1093.794921875,0.0119124081451364
Test Film Sample (SWCNT),1093.322265625,0.0137889625027424,Test Film Sample (Converted to DWCNT),1094.16796875,0.0121938049937116
Test Film Sample (SWCNT),1093.6953125,0.0146049439029203,Test Film Sample (Converted to DWCNT),1094.54296875,0.0127126764194625
Test Film Sample (SWCNT),1094.068359375,0.0177676739257113,Test Film Sample (Converted to DWCNT),1094.916015625,0.0123653289882868
Test Film Sample (SWCNT),1094.44140625,0.0145547373793702,Test Film Sample (Converted to DWCNT),1095.291015625,0.0118780011187411
Test Film Sample (SWCNT),1094.81640625,0.0142635351770969,Test Film Sample (Converted to DWCNT),1095.662109375,0.0120198589933858
Test Film Sample (SWCNT),1095.1875,0.0162317473430117,Test Film Sample (Converted to DWCNT),1096.037109375,0.0125249436574911
Test Film Sample (SWCNT),1095.560546875,0.0147450513294189,Test Film Sample (Converted to DWCNT),1096.408203125,0.0118140443029198
Test Film Sample (SWCNT),1095.935546875,0.0140550502048195,Test Film Sample (Converted to DWCNT),1096.783203125,0.0123192093900127
Test Film Sample (SWCNT),1096.30859375,0.0160234610236002,Test Film Sample (Converted to DWCNT),1097.15625,0.0123771226339101
Test Film Sample (SWCNT),1096.681640625,0.0146691533192501,Test Film Sample (Converted to DWCNT),1097.53125,0.0116936738080065
Test Film Sample (SWCNT),1097.0546875,0.0138463011328429,Test Film Sample (Converted to DWCNT),1097.90234375,0.0121433036677077
Test Film Sample (SWCNT),1097.427734375,0.0146630132087892,Test Film Sample (Converted to DWCNT),1098.275390625,0.0118095322043313
Test Film Sample (SWCNT),1097.802734375,0.0139282387459047,Test Film Sample (Converted to DWCNT),1098.6484375,0.010300530930789
Test Film Sample (SWCNT),1098.17578125,0.01532135472037,Test Film Sample (Converted to DWCNT),1099.01953125,0.0115756431321322
Test Film Sample (SWCNT),1098.546875,0.0118386515230897,Test Film Sample (Converted to DWCNT),1099.392578125,0.0125290453766532
Test Film Sample (SWCNT),1098.919921875,0.0145618910293333,Test Film Sample (Converted to DWCNT),1099.767578125,0.0116632445008657
Test Film Sample (SWCNT),1099.29296875,0.0132506849605795,Test Film Sample (Converted to DWCNT),1100.140625,0.011371225003609
Test Film Sample (SWCNT),1099.66796875,0.015309072013093,Test Film Sample (Converted to DWCNT),1100.513671875,0.0114990608637182
Test Film Sample (SWCNT),1100.0390625,0.01178051531551,Test Film Sample (Converted to DWCNT),1100.88671875,0.0114309386927319
Test Film Sample (SWCNT),1100.412109375,0.0129524236704704,Test Film Sample (Converted to DWCNT),1101.259765625,0.0122168062533894
Test Film Sample (SWCNT),1100.787109375,0.0114182975974961,Test Film Sample (Converted to DWCNT),1101.630859375,0.0117988382649171
Test Film Sample (SWCNT),1101.158203125,0.0143209273598551,Test Film Sample (Converted to DWCNT),1102.005859375,0.0113384994994552
Test Film Sample (SWCNT),1101.53125,0.0134081207705483,Test Film Sample (Converted to DWCNT),1102.376953125,0.0117045984198893
Test Film Sample (SWCNT),1101.904296875,0.0120070115711464,Test Film Sample (Converted to DWCNT),1102.751953125,0.0112161400232234
Test Film Sample (SWCNT),1102.275390625,0.0116710237026772,Test Film Sample (Converted to DWCNT),1103.125,0.0115681533418977
Test Film Sample (SWCNT),1102.650390625,0.0119999475636907,Test Film Sample (Converted to DWCNT),1103.49609375,0.011878347652175
Test Film Sample (SWCNT),1103.0234375,0.0134833406312726,Test Film Sample (Converted to DWCNT),1103.869140625,0.0107734439342371
Test Film Sample (SWCNT),1103.396484375,0.0131469966073155,Test Film Sample (Converted to DWCNT),1104.240234375,0.0122745947508072
Test Film Sample (SWCNT),1103.76953125,0.0128993639137358,Test Film Sample (Converted to DWCNT),1104.61328125,0.0108892455528923
Test Film Sample (SWCNT),1104.140625,0.0118084424444292,Test Film Sample (Converted to DWCNT),1104.98828125,0.010596596980081
Test Film Sample (SWCNT),1104.513671875,0.0116050014375211,Test Film Sample (Converted to DWCNT),1105.359375,0.0119440062249736
Test Film Sample (SWCNT),1104.88671875,0.00793762764892492,Test Film Sample (Converted to DWCNT),1105.732421875,0.0107123879342032
Test Film Sample (SWCNT),1105.259765625,0.0127968469999251,Test Film Sample (Converted to DWCNT),1106.107421875,0.0116953187872347
Test Film Sample (SWCNT),1105.630859375,0.0113056680241521,Test Film Sample (Converted to DWCNT),1106.478515625,0.0106318018443073
Test Film Sample (SWCNT),1106.00390625,0.0100803370418238,Test Film Sample (Converted to DWCNT),1106.8515625,0.0108719215275575
Test Film Sample (SWCNT),1106.375,0.0104100558401612,Test Film Sample (Converted to DWCNT),1107.22265625,0.0113225664318223
Test Film Sample (SWCNT),1106.75,0.00905071028002869,Test Film Sample (Converted to DWCNT),1107.595703125,0.010693301002829
Test Film Sample (SWCNT),1107.123046875,0.00902451548528914,Test Film Sample (Converted to DWCNT),1107.96875,0.0116347712633065
Test Film Sample (SWCNT),1107.494140625,0.00748772221946437,Test Film Sample (Converted to DWCNT),1108.33984375,0.00961687796061482
Test Film Sample (SWCNT),1107.8671875,0.0104391152818892,Test Film Sample (Converted to DWCNT),1108.712890625,0.0105584249550111
Test Film Sample (SWCNT),1108.23828125,0.00992445276721149,Test Film Sample (Converted to DWCNT),1109.0859375,0.0108407598859296
Test Film Sample (SWCNT),1108.61328125,0.00776417652421789,Test Film Sample (Converted to DWCNT),1109.458984375,0.0105619050327411
Test Film Sample (SWCNT),1108.984375,0.00844948145279554,Test Film Sample (Converted to DWCNT),1109.83203125,0.00981992163948943
Test Film Sample (SWCNT),1109.357421875,0.00913453552661232,Test Film Sample (Converted to DWCNT),1110.203125,0.0102287057165369
Test Film Sample (SWCNT),1109.728515625,0.00986455504164829,Test Film Sample (Converted to DWCNT),1110.576171875,0.0106233949525584
Test Film Sample (SWCNT),1110.1015625,0.0107277496495607,Test Film Sample (Converted to DWCNT),1110.947265625,0.00919353995678299
Test Film Sample (SWCNT),1110.474609375,0.00994553119749295,Test Film Sample (Converted to DWCNT),1111.318359375,0.00998140361897523
Test Film Sample (SWCNT),1110.84765625,0.00894075392483993,Test Film Sample (Converted to DWCNT),1111.693359375,0.0102216091003413
Test Film Sample (SWCNT),1111.21875,0.0055340239217954,Test Film Sample (Converted to DWCNT),1112.06640625,0.0100828990864034
Test Film Sample (SWCNT),1111.591796875,0.00697543265652071,Test Film Sample (Converted to DWCNT),1112.4375,0.0100847203602827
Test Film Sample (SWCNT),1111.962890625,0.00659330765245601,Test Film Sample (Converted to DWCNT),1112.80859375,0.00997419311737632
Test Film Sample (SWCNT),1112.333984375,0.00799095662734748,Test Film Sample (Converted to DWCNT),1113.181640625,0.0101584451042519
Test Film Sample (SWCNT),1112.70703125,0.00716345898803041,Test Film Sample (Converted to DWCNT),1113.552734375,0.00959842525278471
Test Film Sample (SWCNT),1113.080078125,0.00735940495656839,Test Film Sample (Converted to DWCNT),1113.927734375,0.0093189684676536
Test Film Sample (SWCNT),1113.453125,0.0070657781882732,Test Film Sample (Converted to DWCNT),1114.298828125,0.0101074453685335
Test Film Sample (SWCNT),1113.82421875,0.0135385371707071,Test Film Sample (Converted to DWCNT),1114.669921875,0.0105588673512698
Test Film Sample (SWCNT),1114.19921875,0.0083480820695477,Test Film Sample (Converted to DWCNT),1115.041015625,0.0104483147618001
Test Film Sample (SWCNT),1114.5703125,0.00729792835361271,Test Film Sample (Converted to DWCNT),1115.4140625,0.0111526661770023
Test Film Sample (SWCNT),1114.94140625,0.00878557953459192,Test Film Sample (Converted to DWCNT),1115.78515625,0.0102691660096112
Test Film Sample (SWCNT),1115.3125,0.00884852482804184,Test Film Sample (Converted to DWCNT),1116.15625,0.0102428833971971
Test Film Sample (SWCNT),1115.685546875,0.0116722689285539,Test Film Sample (Converted to DWCNT),1116.53125,0.00976649804707431
Test Film Sample (SWCNT),1116.056640625,0.0100429890111203,Test Film Sample (Converted to DWCNT),1116.90234375,0.00975421906888897
Test Film Sample (SWCNT),1116.427734375,0.00894791499486497,Test Film Sample (Converted to DWCNT),1117.2734375,0.00968569872366688
Test Film Sample (SWCNT),1116.80078125,0.0080749850772466,Test Film Sample (Converted to DWCNT),1117.646484375,0.00933580843319737
Test Film Sample (SWCNT),1117.173828125,0.00836023378826172,Test Film Sample (Converted to DWCNT),1118.017578125,0.00974534763040151
Test Film Sample (SWCNT),1117.544921875,0.00846767631764201,Test Film Sample (Converted to DWCNT),1118.390625,0.00963447440303703
Test Film Sample (SWCNT),1117.916015625,0.00768392798444958,Test Film Sample (Converted to DWCNT),1118.763671875,0.0097626819353631
Test Film Sample (SWCNT),1118.2890625,0.00761267747131858,Test Film Sample (Converted to DWCNT),1119.134765625,0.00960972862343318
Test Film Sample (SWCNT),1118.66015625,0.00856686096911891,Test Film Sample (Converted to DWCNT),1119.505859375,0.00924573349355009
Test Film Sample (SWCNT),1119.033203125,0.00577672133647813,Test Film Sample (Converted to DWCNT),1119.876953125,0.0100212404710698
Test Film Sample (SWCNT),1119.40625,0.00833530110377261,Test Film Sample (Converted to DWCNT),1120.248046875,0.0099808264634371
Test Film Sample (SWCNT),1119.77734375,0.00790777452037978,Test Film Sample (Converted to DWCNT),1120.62109375,0.00851905308424632
Test Film Sample (SWCNT),1120.1484375,0.00636553303009514,Test Film Sample (Converted to DWCNT),1120.9921875,0.00906954438836519
Test Film Sample (SWCNT),1120.51953125,0.00959407732744258,Test Film Sample (Converted to DWCNT),1121.365234375,0.00908518529012693
Test Film Sample (SWCNT),1120.892578125,0.00666890654439745,Test Film Sample (Converted to DWCNT),1121.736328125,0.00984695931889099
Test Film Sample (SWCNT),1121.263671875,0.00459092231668409,Test Film Sample (Converted to DWCNT),1122.107421875,0.00891967901991149
Test Film Sample (SWCNT),1121.634765625,0.00777557853038925,Test Film Sample (Converted to DWCNT),1122.48046875,0.00951250328694853
Test Film Sample (SWCNT),1122.0078125,0.00707970864551927,Test Film Sample (Converted to DWCNT),1122.849609375,0.0100212381286311
Test Film Sample (SWCNT),1122.37890625,0.00665174185489547,Test Film Sample (Converted to DWCNT),1123.22265625,0.009234382322448
Test Film Sample (SWCNT),1122.75,0.00640214642242662,Test Film Sample (Converted to DWCNT),1123.595703125,0.00953167977994341
Test Film Sample (SWCNT),1123.12109375,0.00548322277966303,Test Film Sample (Converted to DWCNT),1123.966796875,0.00808286585546796
Test Film Sample (SWCNT),1123.4921875,0.00688449528378738,Test Film Sample (Converted to DWCNT),1124.337890625,0.00929573473513627
Test Film Sample (SWCNT),1123.86328125,0.00565304559909436,Test Film Sample (Converted to DWCNT),1124.708984375,0.00871994568038521
Test Film Sample (SWCNT),1124.236328125,0.00866090211861112,Test Film Sample (Converted to DWCNT),1125.080078125,0.00924283345350089
Test Film Sample (SWCNT),1124.609375,0.00720583394665862,Test Film Sample (Converted to DWCNT),1125.453125,0.00861044019015087
Test Film Sample (SWCNT),1124.98046875,0.00467953503073788,Test Film Sample (Converted to DWCNT),1125.822265625,0.00789367504483295
Test Film Sample (SWCNT),1125.349609375,0.00514421083379501,Test Film Sample (Converted to DWCNT),1126.1953125,0.00890966709710679
Test Film Sample (SWCNT),1125.72265625,0.00797450539379077,Test Film Sample (Converted to DWCNT),1126.56640625,0.00841813110964052
Test Film Sample (SWCNT),1126.09375,0.00709965562322245,Test Film Sample (Converted to DWCNT),1126.9375,0.00801106635057065
Test Film Sample (SWCNT),1126.46484375,0.00515291716242903,Test Film Sample (Converted to DWCNT),1127.30859375,0.00878787509183724
Test Film Sample (SWCNT),1126.8359375,0.00615332132028689,Test Film Sample (Converted to DWCNT),1127.6796875,0.00849353636856905
Test Film Sample (SWCNT),1127.20703125,0.00478675556979101,Test Film Sample (Converted to DWCNT),1128.05078125,0.00910136242601124
Test Film Sample (SWCNT),1127.578125,0.006323298193677,Test Film Sample (Converted to DWCNT),1128.423828125,0.00906063108969367
Test Film Sample (SWCNT),1127.94921875,0.00584991712887942,Test Film Sample (Converted to DWCNT),1128.794921875,0.00955582044662948
Test Film Sample (SWCNT),1128.3203125,0.0050637169287275,Test Film Sample (Converted to DWCNT),1129.166015625,0.00906403077543774
Test Film Sample (SWCNT),1128.69140625,0.00905803786537351,Test Film Sample (Converted to DWCNT),1129.537109375,0.0076837128252369
Test Film Sample (SWCNT),1129.0625,0.0033568284523614,Test Film Sample (Converted to DWCNT),1129.908203125,0.00836225663049907
Test Film Sample (SWCNT),1129.435546875,0.00730663703730564,Test Film Sample (Converted to DWCNT),1130.279296875,0.00884345425434435
Test Film Sample (SWCNT),1129.80859375,0.00504507813674284,Test Film Sample (Converted to DWCNT),1130.650390625,0.0081398347970481
Test Film Sample (SWCNT),1130.1796875,0.00702952771178845,Test Film Sample (Converted to DWCNT),1131.021484375,0.00777466431151541
Test Film Sample (SWCNT),1130.55078125,0.00481260777331218,Test Film Sample (Converted to DWCNT),1131.392578125,0.00901779663350788
Test Film Sample (SWCNT),1130.919921875,0.00769181361283572,Test Film Sample (Converted to DWCNT),1131.763671875,0.00786249424060351
Test Film Sample (SWCNT),1131.29296875,0.00382001574851701,Test Film Sample (Converted to DWCNT),1132.134765625,0.00718676156991876
Test Film Sample (SWCNT),1131.6640625,0.00191518214816424,Test Film Sample (Converted to DWCNT),1132.505859375,0.00816203882077204
Test Film Sample (SWCNT),1132.033203125,0.00399001844493947,Test Film Sample (Converted to DWCNT),1132.876953125,0.00802252462175884
Test Film Sample (SWCNT),1132.40625,0.00861344193009999,Test Film Sample (Converted to DWCNT),1133.248046875,0.00714902163524073
Test Film Sample (SWCNT),1132.77734375,0.0022809541945575,Test Film Sample (Converted to DWCNT),1133.619140625,0.00768696014386731
Test Film Sample (SWCNT),1133.1484375,0.00726322272153339,Test Film Sample (Converted to DWCNT),1133.98828125,0.00743457097206617
Test Film Sample (SWCNT),1133.517578125,0.0038373697200849,Test Film Sample (Converted to DWCNT),1134.359375,0.00726670841996645
Test Film Sample (SWCNT),1133.888671875,0.00376562865605025,Test Film Sample (Converted to DWCNT),1134.732421875,0.00827060851507223
Test Film Sample (SWCNT),1134.259765625,0.00092008491709461,Test Film Sample (Converted to DWCNT),1135.103515625,0.007312020216672
Test Film Sample (SWCNT),1134.62890625,0.0051437210321994,Test Film Sample (Converted to DWCNT),1135.47265625,0.00825989220260577
Test Film Sample (SWCNT),1135.001953125,0.00448998754663633,Test Film Sample (Converted to DWCNT),1135.84375,0.00821915400506059
Test Film Sample (SWCNT),1135.373046875,0.00191224821188228,Test Film Sample (Converted to DWCNT),1136.21484375,0.0067942007466022
Test Film Sample (SWCNT),1135.744140625,0.00497308757633148,Test Film Sample (Converted to DWCNT),1136.5859375,0.00873094353474518
Test Film Sample (SWCNT),1136.11328125,0.00534934263988486,Test Film Sample (Converted to DWCNT),1136.95703125,0.00756007440889331
Test Film Sample (SWCNT),1136.486328125,0.00751539221847053,Test Film Sample (Converted to DWCNT),1137.326171875,0.00840948434306702
Test Film Sample (SWCNT),1136.85546875,0.00489262094183402,Test Film Sample (Converted to DWCNT),1137.69921875,0.0082131792795909
Test Film Sample (SWCNT),1137.2265625,0.00347779419900019,Test Film Sample (Converted to DWCNT),1138.0703125,0.00889308489831546
Test Film Sample (SWCNT),1137.595703125,0.00689864552867339,Test Film Sample (Converted to DWCNT),1138.439453125,0.00852748607804204
Test Film Sample (SWCNT),1137.966796875,0.00396131023055176,Test Film Sample (Converted to DWCNT),1138.810546875,0.00951846612914663
Test Film Sample (SWCNT),1138.337890625,0.00608375298244807,Test Film Sample (Converted to DWCNT),1139.181640625,0.00895483871263787
Test Film Sample (SWCNT),1138.708984375,0.00713171925514476,Test Film Sample (Converted to DWCNT),1139.552734375,0.00833457008540772
Test Film Sample (SWCNT),1139.080078125,0.00567167623327711,Test Film Sample (Converted to DWCNT),1139.921875,0.008237398194436
Test Film Sample (SWCNT),1139.451171875,0.00783959962474728,Test Film Sample (Converted to DWCNT),1140.291015625,0.00867745427515418
Test Film Sample (SWCNT),1139.8203125,0.00861957203156932,Test Film Sample (Converted to DWCNT),1140.662109375,0.00877810525892526
Test Film Sample (SWCNT),1140.19140625,0.00711447122409717,Test Film Sample (Converted to DWCNT),1141.03515625,0.00855340465058703
Test Film Sample (SWCNT),1140.5625,0.00914865744304243,Test Film Sample (Converted to DWCNT),1141.40234375,0.00824423662123044
Test Film Sample (SWCNT),1140.93359375,0.00562697043005187,Test Film Sample (Converted to DWCNT),1141.7734375,0.00883987679570054
Test Film Sample (SWCNT),1141.302734375,0.00976791552029008,Test Film Sample (Converted to DWCNT),1142.146484375,0.00889800723871682
Test Film Sample (SWCNT),1141.671875,0.00696310934462409,Test Film Sample (Converted to DWCNT),1142.515625,0.00843305334684514
Test Film Sample (SWCNT),1142.04296875,0.00751891678131154,Test Film Sample (Converted to DWCNT),1142.88671875,0.00857617862001353
Test Film Sample (SWCNT),1142.4140625,0.0102711683899578,Test Film Sample (Converted to DWCNT),1143.255859375,0.00938440837994217
Test Film Sample (SWCNT),1142.783203125,0.00916911828284587,Test Film Sample (Converted to DWCNT),1143.626953125,0.00993795485240688
Test Film Sample (SWCNT),1143.15625,0.00766264537907829,Test Film Sample (Converted to DWCNT),1143.99609375,0.00910503442180013
Test Film Sample (SWCNT),1143.525390625,0.0092054385554083,Test Film Sample (Converted to DWCNT),1144.365234375,0.00937576919044382
Test Film Sample (SWCNT),1143.896484375,0.0115552133536634,Test Film Sample (Converted to DWCNT),1144.736328125,0.00983039118308215
Test Film Sample (SWCNT),1144.265625,0.0123811166469566,Test Film Sample (Converted to DWCNT),1145.107421875,0.00855835164960723
Test Film Sample (SWCNT),1144.63671875,0.00903608214746039,Test Film Sample (Converted to DWCNT),1145.4765625,0.00940945726852985
Test Film Sample (SWCNT),1145.0078125,0.0147053310813111,Test Film Sample (Converted to DWCNT),1145.84765625,0.0105861557795268
Test Film Sample (SWCNT),1145.376953125,0.0139169642582685,Test Film Sample (Converted to DWCNT),1146.21875,0.00898824662001165
Test Film Sample (SWCNT),1145.748046875,0.0078349038926396,Test Film Sample (Converted to DWCNT),1146.58984375,0.010066000865504
Test Film Sample (SWCNT),1146.119140625,0.0164214654461676,Test Film Sample (Converted to DWCNT),1146.958984375,0.00988387514692555
Test Film Sample (SWCNT),1146.490234375,0.0146904977256356,Test Film Sample (Converted to DWCNT),1147.330078125,0.0105087423113069
Test Film Sample (SWCNT),1146.857421875,0.0122420931181218,Test Film Sample (Converted to DWCNT),1147.69921875,0.0104965689542263
Test Film Sample (SWCNT),1147.228515625,0.0142349110356977,Test Film Sample (Converted to DWCNT),1148.0703125,0.0100168736029353
Test Film Sample (SWCNT),1147.599609375,0.0157792953815846,Test Film Sample (Converted to DWCNT),1148.439453125,0.0108970075446509
Test Film Sample (SWCNT),1147.96875,0.0185360715198766,Test Film Sample (Converted to DWCNT),1148.810546875,0.0107997340961128
Test Film Sample (SWCNT),1148.33984375,0.0168494378863918,Test Film Sample (Converted to DWCNT),1149.1796875,0.0111700841716963
Test Film Sample (SWCNT),1148.70703125,0.0179911865739365,Test Film Sample (Converted to DWCNT),1149.548828125,0.0117813493708333
Test Film Sample (SWCNT),1149.080078125,0.018234173054642,Test Film Sample (Converted to DWCNT),1149.919921875,0.0110606924436384
Test Film Sample (SWCNT),1149.44921875,0.0225185051325468,Test Film Sample (Converted to DWCNT),1150.2890625,0.0124230704096982
Test Film Sample (SWCNT),1149.818359375,0.0218646833239298,Test Film Sample (Converted to DWCNT),1150.658203125,0.0127086534643383
Test Film Sample (SWCNT),1150.1875,0.0230068478234159,Test Film Sample (Converted to DWCNT),1151.02734375,0.013617874819705
Test Film Sample (SWCNT),1150.55859375,0.0277862267858031,Test Film Sample (Converted to DWCNT),1151.3984375,0.0131522631406001
Test Film Sample (SWCNT),1150.927734375,0.0278063205494932,Test Film Sample (Converted to DWCNT),1151.76953125,0.0144442554458349
Test Film Sample (SWCNT),1151.298828125,0.0280955328600545,Test Film Sample (Converted to DWCNT),1152.138671875,0.0154956079340497
Test Film Sample (SWCNT),1151.669921875,0.0345384558067879,Test Film Sample (Converted to DWCNT),1152.509765625,0.0158664941001018
Test Film Sample (SWCNT),1152.0390625,0.0332114856066976,Test Film Sample (Converted to DWCNT),1152.87890625,0.0143518569293405
Test Film Sample (SWCNT),1152.40625,0.0393870713705464,Test Film Sample (Converted to DWCNT),1153.25,0.0158145334067886
Test Film Sample (SWCNT),1152.779296875,0.0379247623034681,Test Film Sample (Converted to DWCNT),1153.619140625,0.016228217972954
Test Film Sample (SWCNT),1153.1484375,0.0383950159890869,Test Film Sample (Converted to DWCNT),1153.98828125,0.01560669722025
Test Film Sample (SWCNT),1153.517578125,0.0374274027008197,Test Film Sample (Converted to DWCNT),1154.357421875,0.0153963838840083
