Name,X,Y,Name,X,Y,Name,X,Y
Sol.T1 S-SWCNTs Converted,499.990234375,377.581481933594,Sol.T4 S-SWCNTs Converted,500.50390625,406.570368448893,Sol.T4P S-SWCNTs Converted,500.50390625,262.544446309408
Sol.T1 S-SWCNTs Converted,499.48046875,380.848149617513,Sol.T4 S-SWCNTs Converted,499.990234375,404.048146565755,Sol.T4P S-SWCNTs Converted,499.990234375,260.907409667969
Sol.T1 S-SWCNTs Converted,498.96875,381.51481628418,Sol.T4 S-SWCNTs Converted,499.48046875,407.83332824707,Sol.T4P S-SWCNTs Converted,499.48046875,262.233332316081
Sol.T1 S-SWCNTs Converted,498.458984375,380.74814860026,Sol.T4 S-SWCNTs Converted,498.96875,408.048151652018,Sol.T4P S-SWCNTs Converted,498.96875,264.125930786133
Sol.T1 S-SWCNTs Converted,497.9453125,382.366668701172,Sol.T4 S-SWCNTs Converted,498.458984375,406.162958780924,Sol.T4P S-SWCNTs Converted,498.458984375,263.13333384196
Sol.T1 S-SWCNTs Converted,497.43359375,380.959259033203,Sol.T4 S-SWCNTs Converted,497.9453125,407.951853434245,Sol.T4P S-SWCNTs Converted,497.9453125,264.359260559082
Sol.T1 S-SWCNTs Converted,496.921875,382.725931803385,Sol.T4 S-SWCNTs Converted,497.43359375,404.811111450195,Sol.T4P S-SWCNTs Converted,497.43359375,263.17407989502
Sol.T1 S-SWCNTs Converted,496.41015625,380.588892618815,Sol.T4 S-SWCNTs Converted,496.921875,407.592585245768,Sol.T4P S-SWCNTs Converted,496.921875,264.507405598958
Sol.T1 S-SWCNTs Converted,495.8984375,381.870366414388,Sol.T4 S-SWCNTs Converted,496.41015625,405.462966918945,Sol.T4P S-SWCNTs Converted,496.41015625,263.03333791097
Sol.T1 S-SWCNTs Converted,495.38671875,381.414810180664,Sol.T4 S-SWCNTs Converted,495.8984375,406.762959798177,Sol.T4P S-SWCNTs Converted,495.8984375,265.033332824707
Sol.T1 S-SWCNTs Converted,494.873046875,382.492594401042,Sol.T4 S-SWCNTs Converted,495.38671875,404.788884480794,Sol.T4P S-SWCNTs Converted,495.38671875,264.092590332031
Sol.T1 S-SWCNTs Converted,494.36328125,383.911107381185,Sol.T4 S-SWCNTs Converted,494.873046875,406.444447835286,Sol.T4P S-SWCNTs Converted,494.873046875,265.674069722493
Sol.T1 S-SWCNTs Converted,493.8515625,381.425923665365,Sol.T4 S-SWCNTs Converted,494.36328125,403.962961832682,Sol.T4P S-SWCNTs Converted,494.36328125,266.12963104248
Sol.T1 S-SWCNTs Converted,493.33984375,381.118520100911,Sol.T4 S-SWCNTs Converted,493.8515625,401.940734863281,Sol.T4P S-SWCNTs Converted,493.8515625,268.848141988118
Sol.T1 S-SWCNTs Converted,492.828125,382.848154703776,Sol.T4 S-SWCNTs Converted,493.33984375,402.107406616211,Sol.T4P S-SWCNTs Converted,493.33984375,272.718521118164
Sol.T1 S-SWCNTs Converted,492.314453125,381.018519083659,Sol.T4 S-SWCNTs Converted,492.828125,404.140736897786,Sol.T4P S-SWCNTs Converted,492.828125,266.411107381185
Sol.T1 S-SWCNTs Converted,491.8046875,382.433334350586,Sol.T4 S-SWCNTs Converted,492.314453125,402.822219848633,Sol.T4P S-SWCNTs Converted,492.314453125,266.325925191243
Sol.T1 S-SWCNTs Converted,491.291015625,382.129633585612,Sol.T4 S-SWCNTs Converted,491.8046875,402.051849365234,Sol.T4P S-SWCNTs Converted,491.8046875,266.292592366536
Sol.T1 S-SWCNTs Converted,490.779296875,382.40000406901,Sol.T4 S-SWCNTs Converted,491.291015625,404.648152669271,Sol.T4P S-SWCNTs Converted,491.291015625,267.166664123535
Sol.T1 S-SWCNTs Converted,490.265625,380.996292114258,Sol.T4 S-SWCNTs Converted,490.779296875,404.881484985352,Sol.T4P S-SWCNTs Converted,490.779296875,268.292592366536
Sol.T1 S-SWCNTs Converted,489.75390625,380.13703918457,Sol.T4 S-SWCNTs Converted,490.265625,402.188893636068,Sol.T4P S-SWCNTs Converted,490.265625,265.596295674642
Sol.T1 S-SWCNTs Converted,489.240234375,383.999994913737,Sol.T4 S-SWCNTs Converted,489.75390625,400.607406616211,Sol.T4P S-SWCNTs Converted,489.75390625,264.922218322754
Sol.T1 S-SWCNTs Converted,488.728515625,382.425928751628,Sol.T4 S-SWCNTs Converted,489.240234375,404.77778116862,Sol.T4P S-SWCNTs Converted,489.240234375,268.755559285482
Sol.T1 S-SWCNTs Converted,488.216796875,380.155553181966,Sol.T4 S-SWCNTs Converted,488.728515625,401.111114501953,Sol.T4P S-SWCNTs Converted,488.728515625,266.366671244303
Sol.T1 S-SWCNTs Converted,487.705078125,380.296305338542,Sol.T4 S-SWCNTs Converted,488.216796875,398.362965901693,Sol.T4P S-SWCNTs Converted,488.216796875,266.774080912272
Sol.T1 S-SWCNTs Converted,487.193359375,380.140747070313,Sol.T4 S-SWCNTs Converted,487.705078125,399.811111450195,Sol.T4P S-SWCNTs Converted,487.705078125,266.792594909668
Sol.T1 S-SWCNTs Converted,486.681640625,381.788889567057,Sol.T4 S-SWCNTs Converted,487.193359375,399.755564371745,Sol.T4P S-SWCNTs Converted,487.193359375,266.114819844564
Sol.T1 S-SWCNTs Converted,486.16796875,381.855555216471,Sol.T4 S-SWCNTs Converted,486.681640625,399.744445800781,Sol.T4P S-SWCNTs Converted,486.681640625,266.781483968099
Sol.T1 S-SWCNTs Converted,485.65625,379.855555216471,Sol.T4 S-SWCNTs Converted,486.16796875,398.09999593099,Sol.T4P S-SWCNTs Converted,486.16796875,266.411117553711
Sol.T1 S-SWCNTs Converted,485.14453125,382.207412719727,Sol.T4 S-SWCNTs Converted,485.65625,398.788889567057,Sol.T4P S-SWCNTs Converted,485.65625,265.374069213867
Sol.T1 S-SWCNTs Converted,484.630859375,381.237040201823,Sol.T4 S-SWCNTs Converted,485.14453125,399.055552164714,Sol.T4P S-SWCNTs Converted,485.14453125,266.62963104248
Sol.T1 S-SWCNTs Converted,484.1171875,380.511108398438,Sol.T4 S-SWCNTs Converted,484.630859375,398.818511962891,Sol.T4P S-SWCNTs Converted,484.630859375,267.429626464844
Sol.T1 S-SWCNTs Converted,483.60546875,380.188893636068,Sol.T4 S-SWCNTs Converted,484.1171875,397.155553181966,Sol.T4P S-SWCNTs Converted,484.1171875,266.851854960124
Sol.T1 S-SWCNTs Converted,483.091796875,380.700002034505,Sol.T4 S-SWCNTs Converted,483.60546875,398.081481933594,Sol.T4P S-SWCNTs Converted,483.60546875,266.714805603027
Sol.T1 S-SWCNTs Converted,482.578125,381.288889567057,Sol.T4 S-SWCNTs Converted,483.091796875,398.200002034505,Sol.T4P S-SWCNTs Converted,483.091796875,266.722221374512
Sol.T1 S-SWCNTs Converted,482.06640625,380.792587280273,Sol.T4 S-SWCNTs Converted,482.578125,397.607411702474,Sol.T4P S-SWCNTs Converted,482.578125,267.859260559082
Sol.T1 S-SWCNTs Converted,481.5546875,381.188888549805,Sol.T4 S-SWCNTs Converted,482.06640625,398.092595418294,Sol.T4P S-SWCNTs Converted,482.06640625,266.899998982747
Sol.T1 S-SWCNTs Converted,481.041015625,378.459259033203,Sol.T4 S-SWCNTs Converted,481.5546875,397.207402547201,Sol.T4P S-SWCNTs Converted,481.5546875,266.703699747721
Sol.T1 S-SWCNTs Converted,480.52734375,382.133331298828,Sol.T4 S-SWCNTs Converted,481.041015625,394.070373535156,Sol.T4P S-SWCNTs Converted,481.041015625,267.118520100911
Sol.T1 S-SWCNTs Converted,480.017578125,380.481480916341,Sol.T4 S-SWCNTs Converted,480.52734375,398.185180664063,Sol.T4P S-SWCNTs Converted,480.52734375,269.385187784831
Sol.T1 S-SWCNTs Converted,479.50390625,379.692586263021,Sol.T4 S-SWCNTs Converted,480.017578125,396.518513997396,Sol.T4P S-SWCNTs Converted,480.017578125,268.059262593587
Sol.T1 S-SWCNTs Converted,478.990234375,380.86296081543,Sol.T4 S-SWCNTs Converted,479.50390625,393.940745035807,Sol.T4P S-SWCNTs Converted,479.50390625,267.692598978678
Sol.T1 S-SWCNTs Converted,478.4765625,379.288884480794,Sol.T4 S-SWCNTs Converted,478.990234375,395.240737915039,Sol.T4P S-SWCNTs Converted,478.990234375,267.581479390462
Sol.T1 S-SWCNTs Converted,477.962890625,380.881479899089,Sol.T4 S-SWCNTs Converted,478.4765625,395.633326212565,Sol.T4P S-SWCNTs Converted,478.4765625,268.896296183268
Sol.T1 S-SWCNTs Converted,477.451171875,380.651850382487,Sol.T4 S-SWCNTs Converted,477.962890625,393.840738932292,Sol.T4P S-SWCNTs Converted,477.962890625,267.599998474121
Sol.T1 S-SWCNTs Converted,476.9375,379.659255981445,Sol.T4 S-SWCNTs Converted,477.451171875,395.081476847331,Sol.T4P S-SWCNTs Converted,477.451171875,269.48147837321
Sol.T1 S-SWCNTs Converted,476.42578125,379.685185750326,Sol.T4 S-SWCNTs Converted,476.9375,392.459259033203,Sol.T4P S-SWCNTs Converted,476.9375,268.437037150065
Sol.T1 S-SWCNTs Converted,475.91015625,379.688888549805,Sol.T4 S-SWCNTs Converted,476.42578125,393.470367431641,Sol.T4P S-SWCNTs Converted,476.42578125,267.885180155436
Sol.T1 S-SWCNTs Converted,475.396484375,377.866668701172,Sol.T4 S-SWCNTs Converted,475.91015625,393.633336385091,Sol.T4P S-SWCNTs Converted,475.91015625,267.470364888509
Sol.T1 S-SWCNTs Converted,474.884765625,380.470372517904,Sol.T4 S-SWCNTs Converted,475.396484375,391.051854451497,Sol.T4P S-SWCNTs Converted,475.396484375,267.462964375814
Sol.T1 S-SWCNTs Converted,474.373046875,377.370371500651,Sol.T4 S-SWCNTs Converted,474.884765625,394.299997965495,Sol.T4P S-SWCNTs Converted,474.884765625,269.614817301432
Sol.T1 S-SWCNTs Converted,473.857421875,378.137034098307,Sol.T4 S-SWCNTs Converted,474.373046875,390.529627482096,Sol.T4P S-SWCNTs Converted,474.373046875,267.081481933594
Sol.T1 S-SWCNTs Converted,473.345703125,378.844446818034,Sol.T4 S-SWCNTs Converted,473.857421875,388.26296488444,Sol.T4P S-SWCNTs Converted,473.857421875,267.696296691895
Sol.T1 S-SWCNTs Converted,472.83203125,378.162958780924,Sol.T4 S-SWCNTs Converted,473.345703125,392.662963867188,Sol.T4P S-SWCNTs Converted,473.345703125,268.77778116862
Sol.T1 S-SWCNTs Converted,472.318359375,375.825922648112,Sol.T4 S-SWCNTs Converted,472.83203125,391.199996948242,Sol.T4P S-SWCNTs Converted,472.83203125,266.307406107585
Sol.T1 S-SWCNTs Converted,471.8046875,379.451848347982,Sol.T4 S-SWCNTs Converted,472.318359375,387.385187784831,Sol.T4P S-SWCNTs Converted,472.318359375,265.63333384196
Sol.T1 S-SWCNTs Converted,471.291015625,374.803705851237,Sol.T4 S-SWCNTs Converted,471.8046875,393.922225952148,Sol.T4P S-SWCNTs Converted,471.8046875,269.01481628418
Sol.T1 S-SWCNTs Converted,470.77734375,376.970377604167,Sol.T4 S-SWCNTs Converted,471.291015625,387.981480916341,Sol.T4P S-SWCNTs Converted,471.291015625,265.755554199219
Sol.T1 S-SWCNTs Converted,470.265625,377.618515014648,Sol.T4 S-SWCNTs Converted,470.77734375,389.207412719727,Sol.T4P S-SWCNTs Converted,470.77734375,267.811113993327
Sol.T1 S-SWCNTs Converted,469.75,375.114817301432,Sol.T4 S-SWCNTs Converted,470.265625,390.766667683919,Sol.T4P S-SWCNTs Converted,470.265625,268.066673278809
Sol.T1 S-SWCNTs Converted,469.23828125,375.907409667969,Sol.T4 S-SWCNTs Converted,469.75,387.937042236328,Sol.T4P S-SWCNTs Converted,469.75,264.900001525879
Sol.T1 S-SWCNTs Converted,468.72265625,376.714818318685,Sol.T4 S-SWCNTs Converted,469.23828125,387.544448852539,Sol.T4P S-SWCNTs Converted,469.23828125,265.877782185872
Sol.T1 S-SWCNTs Converted,468.208984375,375.662968953451,Sol.T4 S-SWCNTs Converted,468.72265625,387.344446818034,Sol.T4P S-SWCNTs Converted,468.72265625,266.222221374512
Sol.T1 S-SWCNTs Converted,467.6953125,373.448150634766,Sol.T4 S-SWCNTs Converted,468.208984375,387.318517049154,Sol.T4P S-SWCNTs Converted,468.208984375,265.807406107585
Sol.T1 S-SWCNTs Converted,467.18359375,374.337036132813,Sol.T4 S-SWCNTs Converted,467.6953125,386.433329264323,Sol.T4P S-SWCNTs Converted,467.6953125,265.537038167318
Sol.T1 S-SWCNTs Converted,466.669921875,374.688883463542,Sol.T4 S-SWCNTs Converted,467.18359375,386.203704833984,Sol.T4P S-SWCNTs Converted,467.18359375,266.885192871094
Sol.T1 S-SWCNTs Converted,466.158203125,375.233332316081,Sol.T4 S-SWCNTs Converted,466.669921875,384.737030029297,Sol.T4P S-SWCNTs Converted,466.669921875,266.585182189941
Sol.T1 S-SWCNTs Converted,465.642578125,372.977783203125,Sol.T4 S-SWCNTs Converted,466.158203125,384.959259033203,Sol.T4P S-SWCNTs Converted,466.158203125,265.855557759603
Sol.T1 S-SWCNTs Converted,465.12890625,373.407409667969,Sol.T4 S-SWCNTs Converted,465.642578125,383.529627482096,Sol.T4P S-SWCNTs Converted,465.642578125,265.777776082357
