Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y
Film T1 S-SWCNTs,529.576171875,0.053244644034188,Film T1 S-SWCNTs Converted,528.552734375,0.0596592752624391,Film T2 S-SWCNTs,529.064453125,0.0337021919731418,Film T2 S-SWCNTs Converted,528.552734375,0.11882565781825,Film T9 M-SWCNTs,528.552734375,0.0814500349762119,Film T9 M-SWCNTs Converted,528.552734375,0.145364039246495
Film T1 S-SWCNTs,529.064453125,0.0623584017497724,Film T1 S-SWCNTs Converted,528.041015625,0.0595351077055374,Film T2 S-SWCNTs,528.552734375,0.0375024932815941,Film T2 S-SWCNTs Converted,528.041015625,0.0854145965344975,Film T9 M-SWCNTs,528.041015625,0.119385723070548,Film T9 M-SWCNTs Converted,528.041015625,0.0878720837913206
Film T1 S-SWCNTs,528.552734375,0.0572736673295419,Film T1 S-SWCNTs Converted,527.533203125,0.0721783186337832,Film T2 S-SWCNTs,528.041015625,0.0361394021068411,Film T2 S-SWCNTs Converted,527.533203125,0.0411307119406023,Film T9 M-SWCNTs,527.533203125,0.0750554161813962,Film T9 M-SWCNTs Converted,527.533203125,0.0624632998414403
Film T1 S-SWCNTs,528.041015625,0.0631344820352626,Film T1 S-SWCNTs Converted,527.021484375,0.0349523606507953,Film T2 S-SWCNTs,527.533203125,0.0363885769384725,Film T2 S-SWCNTs Converted,527.021484375,0.135254239897813,Film T9 M-SWCNTs,527.021484375,0.0145752270852073,Film T9 M-SWCNTs Converted,527.021484375,0.076150997184401
Film T1 S-SWCNTs,527.533203125,0.0566418594228323,Film T1 S-SWCNTs Converted,526.51171875,0.047599134536773,Film T2 S-SWCNTs,527.021484375,0.0328753046079885,Film T2 S-SWCNTs Converted,526.51171875,0.110921294405898,Film T9 M-SWCNTs,526.51171875,0.08062586873627,Film T9 M-SWCNTs Converted,526.51171875,0.0387339468568664
Film T1 S-SWCNTs,527.021484375,0.0629351391807453,Film T1 S-SWCNTs Converted,526,0.0490771537695218,Film T2 S-SWCNTs,526.51171875,0.0357055623939266,Film T2 S-SWCNTs Converted,526,0.137954130481889,Film T9 M-SWCNTs,526,0.0855239014553258,Film T9 M-SWCNTs Converted,526,0.147607266284806
Film T1 S-SWCNTs,526.51171875,0.0628358102397846,Film T1 S-SWCNTs Converted,525.48828125,0.0401867469655287,Film T2 S-SWCNTs,526,0.0367081492087299,Film T2 S-SWCNTs Converted,525.48828125,0.117861125733635,Film T9 M-SWCNTs,525.48828125,0.0524768435725455,Film T9 M-SWCNTs Converted,525.48828125,0.135243838831473
Film T1 S-SWCNTs,526,0.0652282377592042,Film T1 S-SWCNTs Converted,524.978515625,0.0799494689016015,Film T2 S-SWCNTs,525.48828125,0.0435149048559651,Film T2 S-SWCNTs Converted,524.978515625,0.106833880693938,Film T9 M-SWCNTs,524.978515625,0.0454347442591557,Film T9 M-SWCNTs Converted,524.978515625,0.0778087268299855
Film T1 S-SWCNTs,525.48828125,0.0551662630070247,Film T1 S-SWCNTs Converted,524.46875,0.0590971272561572,Film T2 S-SWCNTs,524.978515625,0.0410764429435611,Film T2 S-SWCNTs Converted,524.46875,0.102455079754567,Film T9 M-SWCNTs,524.46875,0.117785939327387,Film T9 M-SWCNTs Converted,524.46875,0.120545194101892
Film T1 S-SWCNTs,524.978515625,0.0586418147725749,Film T1 S-SWCNTs Converted,523.95703125,0.0597810031265786,Film T2 S-SWCNTs,524.46875,0.0335875495775929,Film T2 S-SWCNTs Converted,523.95703125,0.0654689335840052,Film T9 M-SWCNTs,523.95703125,0.0742171237227895,Film T9 M-SWCNTs Converted,523.95703125,0.143249009791775
Film T1 S-SWCNTs,524.46875,0.0785741858903426,Film T1 S-SWCNTs Converted,523.4453125,0.055283666159509,Film T2 S-SWCNTs,523.95703125,0.0284647802771311,Film T2 S-SWCNTs Converted,523.4453125,0.0852558364428092,Film T9 M-SWCNTs,523.4453125,0.105115252291194,Film T9 M-SWCNTs Converted,523.4453125,0.174962984602492
Film T1 S-SWCNTs,523.95703125,0.0622355683089822,Film T1 S-SWCNTs Converted,522.93359375,0.0256765576535606,Film T2 S-SWCNTs,523.4453125,0.0262440064931896,Film T2 S-SWCNTs Converted,522.93359375,0.1340226387994,Film T9 M-SWCNTs,522.93359375,0.096679002064206,Film T9 M-SWCNTs Converted,522.93359375,0.120567532789528
Film T1 S-SWCNTs,523.4453125,0.0457924720825354,Film T1 S-SWCNTs Converted,522.423828125,0.0506788234056145,Film T2 S-SWCNTs,522.93359375,0.0313289836851694,Film T2 S-SWCNTs Converted,522.423828125,0.071692789638208,Film T9 M-SWCNTs,522.423828125,0.116334696752191,Film T9 M-SWCNTs Converted,522.423828125,0.119243778676392
Film T1 S-SWCNTs,522.93359375,0.0625818761728379,Film T1 S-SWCNTs Converted,521.912109375,0.0748811115760684,Film T2 S-SWCNTs,522.423828125,0.0295373749678398,Film T2 S-SWCNTs Converted,521.912109375,0.121662055072517,Film T9 M-SWCNTs,521.912109375,0.168994082377559,Film T9 M-SWCNTs Converted,521.912109375,0.123932012922524
Film T1 S-SWCNTs,522.423828125,0.0733068060592677,Film T1 S-SWCNTs Converted,521.400390625,0.0755694700694363,Film T2 S-SWCNTs,521.912109375,0.0399911652795095,Film T2 S-SWCNTs Converted,521.400390625,0.153514707021894,Film T9 M-SWCNTs,521.400390625,0.240601732946342,Film T9 M-SWCNTs Converted,521.400390625,0.0775758707063103
Film T1 S-SWCNTs,521.912109375,0.0652008492628121,Film T1 S-SWCNTs Converted,520.890625,0.0834297184992608,Film T2 S-SWCNTs,521.400390625,0.0479725424508158,Film T2 S-SWCNTs Converted,520.890625,0.175100853031765,Film T9 M-SWCNTs,520.890625,0.225142440784182,Film T9 M-SWCNTs Converted,520.890625,0.0952815244587619
Film T1 S-SWCNTs,521.400390625,0.0589362584994004,Film T1 S-SWCNTs Converted,520.380859375,0.0809313206533398,Film T2 S-SWCNTs,520.890625,0.055629511696992,Film T2 S-SWCNTs Converted,520.380859375,0.156854930230344,Film T9 M-SWCNTs,520.380859375,0.124049770009873,Film T9 M-SWCNTs Converted,520.380859375,0.164022561010553
